class,identity,path,detail
"migration","20260615104000_update_click_to_scale_ghl_credential_ref","supabase/migrations/20260615104000_update_click_to_scale_ghl_credential_ref.sql","9046ed47aaa582c29544c5a585ee67f0a869501f257dfc30fe63e4f5a533f249"
"migration","20260615220500_update_click_to_scale_branding","supabase/migrations/20260615220500_update_click_to_scale_branding.sql","3473a3357997ede8728c1c480e088604d248cc009d6577d03d2752e3bbe4f0c7"
"migration","20260705090000_create_billing_access_keys","supabase/migrations/20260705090000_create_billing_access_keys.sql","44f9871f9d5bba9581af187c8d87e1c6272164693b95af582df1df473037f340"
"migration","20260706170000_create_lead_tracking_health","supabase/migrations/20260706170000_create_lead_tracking_health.sql","a39ff515dcd96d68d50b4bc534651983e5bb6995c228d4662111a533f9abba82"
"migration","20260710160000_validate_and_normalize_pre_candidate_shape","supabase/migrations/20260710160000_validate_and_normalize_pre_candidate_shape.sql","8bce86bab50e47d7c534d9d5f031ca94cd85858dafc28b44461698fc3f4b8cb9"
"migration","20260710170000_create_ghl_tenant_provisioning_foundation","supabase/migrations/20260710170000_create_ghl_tenant_provisioning_foundation.sql","4b454f0375aff1e2de11117d3ca65fe9547ad1e111ec76e3dbfa6c49401ecd39"
"migration","20260710180000_activation_onboarding_contract","supabase/migrations/20260710180000_activation_onboarding_contract.sql","75dd1c6901ef3da47bfce0de5559844ca45293ae48bbdafcba4e1fbd302ab44e"
"migration","20260710234500_harden_jobs_lead_effects_meta_deletion","supabase/migrations/20260710234500_harden_jobs_lead_effects_meta_deletion.sql","31653d888dfbd0812ab7385f646878b613a8e0dadce63502fe1d76d6f173013c"
"migration","20260710235000_create_launch_receipts_optimizer_support","supabase/migrations/20260710235000_create_launch_receipts_optimizer_support.sql","5a0a843f08352dc07c96f71e540851b00513604640bc477bbf7cf9ae762872de"
"migration","20260710235500_schedule_launch_claim_fencing","supabase/migrations/20260710235500_schedule_launch_claim_fencing.sql","9b36b3c018f0be92ddb9979ea226037952baa53f27cb4f6aa79ff3e3d82b9c74"
"migration","20260710235600_harden_sms_delivery_receipts","supabase/migrations/20260710235600_harden_sms_delivery_receipts.sql","d6438b7c15ba28fafb27858353e74defd4772f3317c314857546b9e65fe29e82"
"migration","20260710235700_protect_creative_asset_storage_identity","supabase/migrations/20260710235700_protect_creative_asset_storage_identity.sql","c772f69f2b0e952a66cc6308d9e910d8b9797ec6ad9ccd565eaa0aa3333d894a"
"migration","20260710235750_fence_lead_campaign_tenant_identity","supabase/migrations/20260710235750_fence_lead_campaign_tenant_identity.sql","fb39dcf51161a519ea6446745c9aedae50a540a10e0d29fffdeccc05a1dbe7de"
"migration","20260710235800_harden_meta_oauth_state","supabase/migrations/20260710235800_harden_meta_oauth_state.sql","f42a4ab7eebec2278151f766e5308d0903ad977d8cdc4d3b9568e9621090f5eb"
"migration","20260710235900_fence_stripe_webhook_processing","supabase/migrations/20260710235900_fence_stripe_webhook_processing.sql","69b8453b5df1e5a44e7a85904a387351d6527367980f75d8bb3bdeace83ee7c8"
"migration","20260710235950_gate_campaign_creation_entitlement","supabase/migrations/20260710235950_gate_campaign_creation_entitlement.sql","8a6cfc13b7da8f89de1d0b8776cea81deb989edca444dbde7b184c8c80468e2c"
"migration","20260710235960_harden_campaign_tenant_authority","supabase/migrations/20260710235960_harden_campaign_tenant_authority.sql","7c1600c57b994a6158b71c496faad799eac2292f9673f750e77b91c83ab65dcf"
"migration","20260710235970_harden_stripe_protocol_and_credit_intents","supabase/migrations/20260710235970_harden_stripe_protocol_and_credit_intents.sql","4dcb90276f2324c50ec16f7584fb9dc3d5f102cf626139a81340d13dceaeae07"
"migration","20260710235980_harden_sms_protocol_and_tenant_fk","supabase/migrations/20260710235980_harden_sms_protocol_and_tenant_fk.sql","9eac301cc62e0ea07cc35c0280933830af1a1d1249adddaa654741c89c621c58"
"migration","20260710235990_create_meta_leadgen_ingestion","supabase/migrations/20260710235990_create_meta_leadgen_ingestion.sql","42b843a233dc2848eda9ab603ac21b6ecd6f5be3283937e2135cfb1626e5b57c"
"migration","20260710235991_harden_financial_integrity","supabase/migrations/20260710235991_harden_financial_integrity.sql","6151a930d45ddf6fbec5503aaf16e44881b64f93b7b68c6ecbc6a528bb25c4bf"
"migration","20260710235992_harden_access_key_reveal_claim","supabase/migrations/20260710235992_harden_access_key_reveal_claim.sql","7c84965876d3f5a2be7164e4ab31cfa67c2d5b4c2760048f441a217e492a9063"
"migration","20260710235993_harden_access_key_claim_delivery","supabase/migrations/20260710235993_harden_access_key_claim_delivery.sql","88d28efdba8878839d7a60991037b6329007df7a6f16d6760c6b08af1c6e0c48"
"migration","20260710235994_create_execution_and_creative_app_contracts","supabase/migrations/20260710235994_create_execution_and_creative_app_contracts.sql","f088c6403890b233349df1c68a1e39979ba620af10560667fffda2c7e5f4e0a6"
"migration","20260712213000_create_ghl_sandbox_provider_path","supabase/migrations/20260712213000_create_ghl_sandbox_provider_path.sql","9445ab5b661b5a567597ffcef781e8fe5c82db7369d0c394b77b923f7498c959"
"migration","20260712214000_create_continuous_reporting_and_safe_optimizer","supabase/migrations/20260712214000_create_continuous_reporting_and_safe_optimizer.sql","43e09c65190c07801e712280832fe02de13b971250ff4fe612c717770d0a9b93"
"migration","20260712223000_complete_ghl_activation_and_lifecycle_foundation","supabase/migrations/20260712223000_complete_ghl_activation_and_lifecycle_foundation.sql","5e9001405b9a502861a1d606f3661cc10f3b580dd89f4b4a793cbf91652c5b37"
"migration","20260712235991_create_meta_instant_form_provisioning","supabase/migrations/20260712235991_create_meta_instant_form_provisioning.sql","df62be546cce37ce8c674bc53209f6f78dae4d107bb1c8b7d45d2eb5ed4b155b"
"migration","20260713010000_harden_support_external_delivery","supabase/migrations/20260713010000_harden_support_external_delivery.sql","370649ec26bd117167f51e4f751e473c2364d84c662c95e850d8e32b775fd27a"
"migration","20260713011000_create_customer_authorized_meta_activation","supabase/migrations/20260713011000_create_customer_authorized_meta_activation.sql","e331c5edb991548bd33833b2dae364bd6d2b2ad1c87894ca38aa7a7ee78049de"
"migration","20260713012000_require_meta_activation_preauthorization","supabase/migrations/20260713012000_require_meta_activation_preauthorization.sql","dcebb152d073932da95d6e247919d0f08e8b9d66603b623f8deaca0a362f6951"
"migration","20260713012100_harden_meta_activation_delivery_and_recovery","supabase/migrations/20260713012100_harden_meta_activation_delivery_and_recovery.sql","cd05bb027ed00ffd12866c343bea2fb212902d170160756d4c6b8a6103e64709"
"migration","20260713013000_create_customer_authorized_meta_optimizer_executor","supabase/migrations/20260713013000_create_customer_authorized_meta_optimizer_executor.sql","17aaf48348810f1d2183788bfc91cffdda214b4290e8a7baedc7ccfddc3bb07e"
"migration","20260713014000_scope_ghl_personalization_to_campaign","supabase/migrations/20260713014000_scope_ghl_personalization_to_campaign.sql","91170ec3ac3c01e0fc864e3f3fd7d8c528c215e4db8db213533a98e91b5a2506"
"migration","20260713015000_bind_verified_partner_attribution_atomically","supabase/migrations/20260713015000_bind_verified_partner_attribution_atomically.sql","fd56ce712c36c24c2ce82eb2a47e6cf422e1e5528e0dde7bf8ad18d9fcaf1eb7"
"migration","20260713016000_terminalize_ambiguous_ghl_dispatches","supabase/migrations/20260713016000_terminalize_ambiguous_ghl_dispatches.sql","7f6a04a7b5d7e13ae902c4c84548a50d000ce53592d1f2296f05801076acd32f"
"migration","20260713017000_make_paid_creative_dispatch_recoverable","supabase/migrations/20260713017000_make_paid_creative_dispatch_recoverable.sql","f74f012b31d0946f36cc45184c16a90e9e7170ec1679e32ab020a716ad266f10"
"migration","20260713018000_harden_meta_reporting_and_leadgen_integrity","supabase/migrations/20260713018000_harden_meta_reporting_and_leadgen_integrity.sql","215765666ba5f21cdea68d0d2e63acee7b03abd384f5e105ac1a3df4289bd1ed"
"migration","20260713019000_capture_public_lead_and_outbox_atomically","supabase/migrations/20260713019000_capture_public_lead_and_outbox_atomically.sql","d0bb08006517725573ed1867414d28be87b7b9f7fcf3016723ac4b63e3178a07"
"migration","20260713020000_add_fair_reporting_worker_claim","supabase/migrations/20260713020000_add_fair_reporting_worker_claim.sql","85ea6414fed88f4f0950b5269959d6cb3e1cd7c7610de671a1024f30ab735a11"
"migration","20260713021000_require_paid_activation_for_campaign_creation","supabase/migrations/20260713021000_require_paid_activation_for_campaign_creation.sql","c4032c4c7b4e91e1285f871db6c1201ef0957dd376dc3fe2be3ccc1122795969"
"migration","20260713022000_reconcile_native_ghl_form_submissions","supabase/migrations/20260713022000_reconcile_native_ghl_form_submissions.sql","b4361b385d729a4065703ce2b930efef9070197931823b58dfdef14828cc750d"
"migration","20260713024000_add_durable_ghl_periodic_form_sweeps","supabase/migrations/20260713024000_add_durable_ghl_periodic_form_sweeps.sql","65771bdabe4cd4dc4d6b72c32faa3a1b75c3786d89edea99ef1e314af4666b18"
"migration","20260713025000_add_generated_video_canonical_storage","supabase/migrations/20260713025000_add_generated_video_canonical_storage.sql","dc10cc9b4f697461504e7f9bab85b2c44bd37fafef1b04be7929aa8538dd7189"
"migration","20260713026000_add_account_deletion_and_provider_offboarding","supabase/migrations/20260713026000_add_account_deletion_and_provider_offboarding.sql","2bbb6185300a37eed5ba1cff46e206f270d19848a5f6cb1a0c62bac24213b3ec"
"migration","20260713027000_add_ghl_location_display_name_finalization","supabase/migrations/20260713027000_add_ghl_location_display_name_finalization.sql","54250bb738e21d7f6ce08c86618269960e590d5100e04fd50696716085c4654b"
"migration","20260713028000_harden_account_deletion_retention_authority","supabase/migrations/20260713028000_harden_account_deletion_retention_authority.sql","140e89dfbedc0a330ca33af4a0738afca84203d0f250120ac263978f287544ab"
"migration","20260715010000_move_legacy_org_member_policies_private","supabase/migrations/20260715010000_move_legacy_org_member_policies_private.sql","a2ad6cb4929d908b8bd048f348fe1f35badd2db240b01e9f1b10e8d60579829e"
"migration","20260716010000_require_optimizer_cpl_minimum_lead_sample","supabase/migrations/20260716010000_require_optimizer_cpl_minimum_lead_sample.sql","83ace50e65a8f8445e0308090454c7bd4f850580d7defc575a4a8f9323c9f371"
"migration","20260716180000_harden_credit_top_up_request_idempotency","supabase/migrations/20260716180000_harden_credit_top_up_request_idempotency.sql","1825be59553b694dac292591fcf5febb5d4fd9e21f285fdeee2bb5eab895fe34"
"migration","20260716190000_add_ghl_marketplace_oauth_install_foundation","supabase/migrations/20260716190000_add_ghl_marketplace_oauth_install_foundation.sql","aecd5224183c6a50c8f80ed50f23ebeccf283cab8182cce71f34a80670b19a46"
"migration","20260716200000_harden_stripe_payment_lifecycle","supabase/migrations/20260716200000_harden_stripe_payment_lifecycle.sql","e29627bf1db3419a07b5a9c6acfd8ad059cda9d186bb4a19bae5d62fbf706fae"
"migration","20260717010000_harden_onboarding_draft_integrity","supabase/migrations/20260717010000_harden_onboarding_draft_integrity.sql","e238144605a6397dca6b5f83a672be165327be80eab750c34c71b65bb5cbb301"
"migration","20260717013000_complete_ghl_marketplace_runtime_lifecycle","supabase/migrations/20260717013000_complete_ghl_marketplace_runtime_lifecycle.sql","aae90729f392e05747a547179d18ae3227186cd6cf502801774467544cba6bd5"
"migration","20260717020000_canonicalize_campaign_lifecycle_truth","supabase/migrations/20260717020000_canonicalize_campaign_lifecycle_truth.sql","9968f7d299dd5a2f0de8e455c358391432b5020f150eb577c1cc56039a8d59dd"
"migration","20260717030000_harden_platform_operator_authority","supabase/migrations/20260717030000_harden_platform_operator_authority.sql","4699891dcba38bd21efd874eda79120d597e07b3d43d2c829745b09c9cdfadd4"
"migration","20260717040000_bind_generated_static_storage_tenancy","supabase/migrations/20260717040000_bind_generated_static_storage_tenancy.sql","3e9132b066789836be26fe1a64a2ae2ecac73f72717fa0fd05ceb7d19a27c706"
"migration","20260717050000_create_privacy_consent_dsar_authority","supabase/migrations/20260717050000_create_privacy_consent_dsar_authority.sql","34ddaa16f92cc770f92d8ae77fedc9ce3cb0bd23111c291d5f38818738b796d8"
"migration","20260717060000_install_owner_decision_authority_grants","supabase/migrations/20260717060000_install_owner_decision_authority_grants.sql","e7447581bf01e34f7e1751de46ff1827b064c171e1ceec0f5b16b344d9d06ab8"
"migration","20260717070000_complete_privacy_runtime_and_dynamic_deletion","supabase/migrations/20260717070000_complete_privacy_runtime_and_dynamic_deletion.sql","6a554a72b631d09644ae3b88e985c338e077ad38febf09c1298c46b8b262fa97"
"migration","20260717080000_harden_support_delivery_lifecycle","supabase/migrations/20260717080000_harden_support_delivery_lifecycle.sql","71db8a821e05231ff3af20b18bbb629d8f37861dc3b6616dcde8dd06e8fcf948"
"migration","20260717081000_expand_campaign_lifecycle_authority","supabase/migrations/20260717081000_expand_campaign_lifecycle_authority.sql","5b9861d310456e1a9d90b3ba1b2d85faef4bbd361651282bc9a30a1d478b8b4b"
"migration","20260717082000_provider_aware_funnel_publication","supabase/migrations/20260717082000_provider_aware_funnel_publication.sql","6787041d74216102cc5dcd63f8250981ec1921eafcc663231d6e105999dfebc4"
"migration","20260717090000_create_canonical_lead_outcome_ledger","supabase/migrations/20260717090000_create_canonical_lead_outcome_ledger.sql","3de79eb21cdddddaac9e85dfe9f6d419ec059e2c39e37fd16c07bbd5ab4df2de"
"migration","20260720010000_add_ghl_embed_sso_authority","supabase/migrations/20260720010000_add_ghl_embed_sso_authority.sql","eaec4929b110bf25094e5816e26a5cdb17786a2864ef06ed3b52af6198316542"
"migration","20260722010000_modernize_provider_service_role_claims","supabase/migrations/20260722010000_modernize_provider_service_role_claims.sql","8026fb77bd2d8537831177a8cbb501749bf0a05db323dec182746cd8f22fbe2a"
"migration","20260722020000_persist_ghl_location_token_scope","supabase/migrations/20260722020000_persist_ghl_location_token_scope.sql","97953981112bbf33f9d2e7c1f4d73cce205aa3adc6141164f30d44c5e7a45839"
"migration","20260722030000_support_direct_ghl_embed_sso","supabase/migrations/20260722030000_support_direct_ghl_embed_sso.sql","e963ce3b313b6c6db832ed635394e3d80143371063e9060f4554af312c1a8276"
"migration","20260722040000_add_service_only_operator_grant_probe","supabase/migrations/20260722040000_add_service_only_operator_grant_probe.sql","9a126cd3ac04104c4a165d31a6e14182f93f970dd1f999e1f64ae249c092b070"
"migration","20260722050000_allow_account_deletion_ghl_receipt_cleanup","supabase/migrations/20260722050000_allow_account_deletion_ghl_receipt_cleanup.sql","aa4cc285b1dffaded4f5c109ec13a4b19acda8556e98b3031432c75b93f64f97"
"migration","20260725010000_enable_ghl_marketplace_first_install_bootstrap","supabase/migrations/20260725010000_enable_ghl_marketplace_first_install_bootstrap.sql","2d3d265fd70e86a7eb67268d60388fed534e95f5218aa22108de2b5aba7c48e6"
"migration","20260727010000_reuse_preinstalled_ghl_marketplace_location","supabase/migrations/20260727010000_reuse_preinstalled_ghl_marketplace_location.sql","36c440a2e8109705e1e893e94aa1a95357ad180439743145793cd6c5696a66f0"
"migration","20260727020000_fix_ghl_provisioning_lease_revision_fencing","supabase/migrations/20260727020000_fix_ghl_provisioning_lease_revision_fencing.sql","f3cb3d3898108a37b9b5ce66c09de55fff5c8c65be4404d6940870d38006d350"
"migration","20260817190000_rotate_ghl_embed_bootstrap_claim_payload","supabase/migrations/20260817190000_rotate_ghl_embed_bootstrap_claim_payload.sql","91126f0a35edf7de16482685177e196811c40456885b772101edee1b9278eb39"
"migration","20260817223000_add_fenced_ghl_operator_repair_replay","supabase/migrations/20260817223000_add_fenced_ghl_operator_repair_replay.sql","3eef1c285bf9ea71e9108253cbb4c76e354f18a0805870984b347b6c0d0a2709"
"operational_system","elevenlabs","config/operational-system-inventory.v1.json","ElevenLabs voice generation"
"operational_system","gohighlevel","config/operational-system-inventory.v1.json","GoHighLevel tenant provisioning and CRM"
"operational_system","heygen_fallback","config/operational-system-inventory.v1.json","HeyGen legacy video fallback"
"operational_system","higgsfield","config/operational-system-inventory.v1.json","Higgsfield video generation"
"operational_system","meta","config/operational-system-inventory.v1.json","Meta ads, leadgen, reporting, and optimization"
"operational_system","observability","config/operational-system-inventory.v1.json","Monitoring and observability"
"operational_system","openai","config/operational-system-inventory.v1.json","OpenAI text and image generation"
"operational_system","stripe","config/operational-system-inventory.v1.json","Stripe billing"
"operational_system","supabase","config/operational-system-inventory.v1.json","Supabase database and auth"
"operational_system","support_delivery","config/operational-system-inventory.v1.json","Support notification delivery"
"operational_system","turnstile","config/operational-system-inventory.v1.json","Cloudflare Turnstile abuse protection"
"operational_system","twilio","config/operational-system-inventory.v1.json","Twilio messaging"
"operational_system","vercel","config/operational-system-inventory.v1.json","Vercel application hosting"
"page","/[locale]","src/app/[locale]/page.tsx","Next.js page"
"page","/[locale]/build/creatives","src/app/[locale]/(app)/build/creatives/page.tsx","Next.js page"
"page","/[locale]/build/funnel","src/app/[locale]/(app)/build/funnel/page.tsx","Next.js page"
"page","/[locale]/builder","src/app/[locale]/(app)/builder/page.tsx","Next.js page"
"page","/[locale]/campaign-built","src/app/[locale]/(app)/campaign-built/page.tsx","Next.js page"
"page","/[locale]/dashboard","src/app/[locale]/(app)/dashboard/page.tsx","Next.js page"
"page","/[locale]/data-deletion","src/app/[locale]/data-deletion/page.tsx","Next.js page"
"page","/[locale]/launch","src/app/[locale]/(app)/launch/page.tsx","Next.js page"
"page","/[locale]/launch-success","src/app/[locale]/(app)/launch-success/page.tsx","Next.js page"
"page","/[locale]/launching","src/app/[locale]/(app)/launching/page.tsx","Next.js page"
"page","/[locale]/login","src/app/[locale]/(auth)/login/page.tsx","Next.js page"
"page","/[locale]/mfa","src/app/[locale]/(auth)/mfa/page.tsx","Next.js page"
"page","/[locale]/onboarding","src/app/[locale]/(app)/onboarding/page.tsx","Next.js page"
"page","/[locale]/paywall","src/app/[locale]/(app)/paywall/page.tsx","Next.js page"
"page","/[locale]/preview","src/app/[locale]/(app)/preview/page.tsx","Next.js page"
"page","/[locale]/privacy","src/app/[locale]/privacy/page.tsx","Next.js page"
"page","/[locale]/results","src/app/[locale]/results/page.tsx","Next.js page"
"page","/[locale]/settings","src/app/[locale]/(app)/settings/page.tsx","Next.js page"
"page","/[locale]/signup","src/app/[locale]/signup/page.tsx","Next.js page"
"page","/[locale]/support","src/app/[locale]/(app)/support/page.tsx","Next.js page"
"page","/[locale]/terms","src/app/[locale]/terms/page.tsx","Next.js page"
"page","/[locale]/unlock","src/app/[locale]/(app)/unlock/page.tsx","Next.js page"
"page","/[locale]/workspace/select","src/app/[locale]/(auth)/workspace/select/page.tsx","Next.js page"
"page","/access-key/cancel","src/app/access-key/cancel/page.tsx","Next.js page"
"page","/access-key/success","src/app/access-key/success/page.tsx","Next.js page"
"page","/access/checkout","src/app/access/checkout/page.tsx","Next.js page"
"page","/admin/access-keys","src/app/(app)/admin/access-keys/page.tsx","Next.js page"
"page","/admin/command-center","src/app/(app)/admin/command-center/page.tsx","Next.js page"
"page","/admin/issues","src/app/(app)/admin/issues/page.tsx","Next.js page"
"page","/admin/launch-monitor","src/app/(app)/admin/launch-monitor/page.tsx","Next.js page"
"page","/build/creatives","src/app/(app)/build/creatives/page.tsx","Next.js page"
"page","/build/funnel","src/app/(app)/build/funnel/page.tsx","Next.js page"
"page","/builder","src/app/(app)/builder/page.tsx","Next.js page"
"page","/campaign-built","src/app/(app)/campaign-built/page.tsx","Next.js page"
"page","/crm/connect","src/app/crm/connect/page.tsx","Next.js page"
"page","/crm/embed","src/app/crm/embed/page.tsx","Next.js page"
"page","/dashboard","src/app/(app)/dashboard/page.tsx","Next.js page"
"page","/data-deletion","src/app/data-deletion/page.tsx","Next.js page"
"page","/f/[slug]","src/app/f/[slug]/page.tsx","Next.js page"
"page","/f/[slug]/thank-you","src/app/f/[slug]/thank-you/page.tsx","Next.js page"
"page","/ghl/embed","src/app/ghl/embed/page.tsx","Next.js page"
"page","/launch","src/app/(app)/launch/page.tsx","Next.js page"
"page","/launch-success","src/app/(app)/launch-success/page.tsx","Next.js page"
"page","/launching","src/app/(app)/launching/page.tsx","Next.js page"
"page","/login","src/app/(auth)/login/page.tsx","Next.js page"
"page","/mfa","src/app/(auth)/mfa/page.tsx","Next.js page"
"page","/onboarding","src/app/(app)/onboarding/page.tsx","Next.js page"
"page","/p/[partnerSlug]/checkout","src/app/p/[partnerSlug]/checkout/page.tsx","Next.js page"
"page","/page.tsx","src/app/page.tsx","Next.js page"
"page","/paywall","src/app/(app)/paywall/page.tsx","Next.js page"
"page","/preview","src/app/(app)/preview/page.tsx","Next.js page"
"page","/privacy","src/app/privacy/page.tsx","Next.js page"
"page","/results","src/app/results/page.tsx","Next.js page"
"page","/settings","src/app/(app)/settings/page.tsx","Next.js page"
"page","/signup","src/app/signup/page.tsx","Next.js page"
"page","/support","src/app/(app)/support/page.tsx","Next.js page"
"page","/terms","src/app/terms/page.tsx","Next.js page"
"page","/ui-direction","src/app/ui-direction/page.tsx","Next.js page"
"page","/unlock","src/app/(app)/unlock/page.tsx","Next.js page"
"page","/workspace/select","src/app/(auth)/workspace/select/page.tsx","Next.js page"
"release_guard","generate-release-guard.mjs","scripts/generate-release-guard.mjs","release guard implementation or regression proof"
"release_guard","test-release-guard-v5-migration-admission.mjs","scripts/test-release-guard-v5-migration-admission.mjs","release guard implementation or regression proof"
"release_guard","test-release-guard.mjs","scripts/test-release-guard.mjs","release guard implementation or regression proof"
"webhook_or_callback","/api/integrations/crm/marketplace/callback","src/app/api/integrations/crm/marketplace/callback/route.ts","GET"
"webhook_or_callback","/api/integrations/ghl/marketplace/callback","src/app/api/integrations/ghl/marketplace/callback/route.ts","GET"
"webhook_or_callback","/api/integrations/ghl/webhook","src/app/api/integrations/ghl/webhook/route.ts","POST"
"webhook_or_callback","/api/integrations/meta/callback","src/app/api/integrations/meta/callback/route.ts","GET"
"webhook_or_callback","/api/meta/leadgen/webhook","src/app/api/meta/leadgen/webhook/route.ts","GET|POST"
"webhook_or_callback","/api/stripe/webhook","src/app/api/stripe/webhook/route.ts","POST"
"webhook_or_callback","/api/support/delivery-callback","src/app/api/support/delivery-callback/route.ts","POST"
"webhook_or_callback","/api/webhooks/twilio/status","src/app/api/webhooks/twilio/status/route.ts","POST"
"webhook_or_callback","/auth/callback","src/app/auth/callback/route.ts","GET"
"worker","durable_system_worker","scripts/run-durable-system-worker.ts","worker:durable"
